CustomerID,City,OnlineCommunication,AutomaticRefill,DoorstepDelivery,PreferredDeliveryDay,OrderQuantity,EmailType,MailOpened,MailClicked,CustomMails,CustomMail_Open,CustomMail_No,MailClicked_Open,MailClicked_No,MonthOfRegistration,MonthOfemail,YearOfRegistration,YearOfemail,Date_of_Registration,Date_of_email,RetentionPotential
C34921,CITY4,0,0,0,Friday,55,WelcomeEmail,yes,NotApplicable,38,11,27,7,31,9,9,2010,2010,6,6,Low
C34946,CITY2,0,0,0,Friday,32,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,4,4,2009,2009,13,13,Low
C34952,CITY2,0,0,0,Tuesday,9,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,4,4,2017,2017,5,5,Low
C34956,CITY3,1,0,0,Tuesday,182,WelcomeEmail,yes,NotApplicable,30,1,29,0,30,10,10,2013,2013,31,31,Medium
C34961,CITY2,0,0,0,Tuesday,59,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2010,2010,10,10,Low
C34966,CITY4,1,0,0,Monday,338,WelcomeEmail,yes,NotApplicable,42,9,33,4,38,3,3,2012,2012,20,20,Low
C34980,CITY4,1,0,0,Friday,872,WelcomeEmail,yes,NotApplicable,54,0,54,0,54,6,6,2012,2012,8,8,Low
C34983,CITY4,0,0,0,Thursday,970,WelcomeEmail,yes,NotApplicable,4,3,1,0,4,7,7,2013,2013,9,9,Low
C34984,CITY4,1,0,0,Tuesday,125,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,30,30,Low
C34991,CITY4,1,0,0,Monday,221,WelcomeEmail,yes,NotApplicable,45,3,42,1,44,1,1,2012,2012,23,23,Low
C35000,CITY4,1,0,0,Thursday,65,WelcomeEmail,yes,NotApplicable,27,24,3,5,22,9,9,2013,2013,23,23,Low
C35002,CITY3,1,0,0,Saturday,29,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,18,18,Medium
C35003,CITY1,1,0,0,Wednesday,56,WelcomeEmail,yes,NotApplicable,29,16,13,3,26,11,11,2013,2013,2,2,Medium
C35008,CITY3,1,1,1,Monday,103,WelcomeEmail,yes,NotApplicable,26,13,13,4,22,12,12,2013,2013,8,8,Low
C35010,CITY3,0,0,0,Sunday,131,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2016,2016,29,29,Medium
C35016,CITY3,1,0,0,Monday,95,WelcomeEmail,yes,NotApplicable,38,1,37,1,37,9,9,2017,2017,18,18,Medium
C35017,CITY4,1,1,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,23,23,Low
C35018,CITY4,0,0,0,Wednesday,83,WelcomeEmail,yes,NotApplicable,44,2,42,0,44,6,6,2011,2011,2,2,Low
C35021,CITY4,0,0,0,Wednesday,216,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2017,2017,9,9,Low
C35024,CITY4,1,0,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,13,13,Low
C35026,CITY2,0,0,0,Monday,12,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2009,2009,6,6,Low
C35029,CITY2,1,0,0,Friday,36,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,16,16,Low
C35032,CITY2,1,0,0,Friday,64,WelcomeEmail,yes,NotApplicable,28,28,0,3,25,8,8,2013,2013,28,28,Low
C35033,CITY4,0,0,0,Wednesday,59,WelcomeEmail,yes,NotApplicable,47,0,47,0,47,10,10,2010,2010,2,2,Low
C35034,CITY4,1,0,0,Friday,4542,WelcomeEmail,yes,NotApplicable,56,21,35,6,50,9,9,2015,2015,15,15,Low
C35051,CITY3,0,0,0,Tuesday,52,WelcomeEmail,yes,NotApplicable,1,1,0,1,0,12,12,2012,2012,1,1,Medium
C35053,CITY2,0,0,0,Tuesday,54,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2011,2011,11,11,Low
C35057,CITY2,0,0,0,Tuesday,146,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2011,2011,13,13,Low
C35059,CITY2,0,0,0,Wednesday,885,WelcomeEmail,yes,NotApplicable,36,33,3,10,26,4,4,2010,2010,13,13,Low
C35075,CITY3,1,0,0,Monday,75,WelcomeEmail,yes,NotApplicable,34,7,27,4,30,9,9,2013,2013,5,5,Medium
C35077,CITY3,0,0,0,Wednesday,92,WelcomeEmail,yes,NotApplicable,36,1,35,1,35,5,5,2013,2013,20,20,Medium
C35081,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,23,23,Low
C35088,CITY2,0,0,0,Monday,836,WelcomeEmail,yes,NotApplicable,47,0,47,0,47,3,3,2011,2011,6,6,Low
C35089,CITY4,0,0,0,Monday,111,WelcomeEmail,yes,NotApplicable,35,18,17,1,34,3,3,2011,2011,8,8,Low
C35093,CITY4,0,0,0,Thursday,303,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,2,2,2011,2011,1,1,Low
C35095,CITY3,1,0,0,Wednesday,91,WelcomeEmail,yes,NotApplicable,26,8,18,2,24,10,10,2013,2013,26,26,Medium
C35098,CITY4,1,1,0,Wednesday,56,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,11,11,Low
C35099,CITY2,1,0,0,Monday,201,WelcomeEmail,yes,NotApplicable,19,0,19,0,19,3,3,2012,2012,25,25,Low
C35117,CITY2,0,0,0,Thursday,34,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2009,2009,11,11,Low
C35121,CITY2,1,0,0,Tuesday,38,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,2,2,Low
C35127,CITY4,1,1,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,5,5,0,1,4,12,12,2017,2017,16,16,Low
C35130,CITY3,1,0,1,Tuesday,222,WelcomeEmail,yes,NotApplicable,18,14,4,5,13,12,12,2013,2013,30,30,Medium
C35131,CITY4,0,0,0,Monday,24,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,3,3,2011,2011,13,13,Low
C35134,CITY3,1,1,1,Saturday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2017,2017,31,31,Low
C35135,CITY3,1,0,0,Tuesday,378,WelcomeEmail,yes,NotApplicable,43,16,27,0,43,4,4,2017,2017,13,13,Medium
C35144,CITY2,0,0,0,Thursday,1371,WelcomeEmail,yes,NotApplicable,18,0,18,0,18,2,2,2011,2011,28,28,Low
C35146,CITY2,0,0,0,Tuesday,1699,WelcomeEmail,yes,NotApplicable,54,0,54,0,54,11,11,2015,2015,22,22,Low
C35151,CITY1,1,0,0,Saturday,40,WelcomeEmail,yes,NotApplicable,26,7,19,1,25,12,12,2013,2013,2,2,Medium
C35156,CITY4,0,0,0,Thursday,39,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2013,2013,9,9,Low
C35160,CITY4,1,0,0,Thursday,63,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,17,17,Low
C35161,CITY4,1,0,0,Thursday,44,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,11,11,Low
C35163,CITY2,0,0,0,Friday,523,WelcomeEmail,yes,NotApplicable,39,1,38,0,39,4,4,2009,2009,13,13,Low
C35165,CITY4,0,1,0,Friday,41,WelcomeEmail,yes,NotApplicable,53,0,53,0,53,6,6,2011,2011,16,16,Low
C35173,CITY4,1,0,0,Tuesday,404,WelcomeEmail,yes,NotApplicable,48,15,33,5,43,7,7,2013,2013,5,5,Low
C35180,CITY2,1,0,0,Tuesday,1801,WelcomeEmail,yes,NotApplicable,51,20,31,0,51,7,7,2012,2012,16,16,Low
C35198,CITY4,0,0,0,Friday,92,WelcomeEmail,yes,NotApplicable,40,13,27,7,33,3,3,2013,2013,14,14,Low
C35205,CITY2,0,0,0,Wednesday,297,WelcomeEmail,yes,NotApplicable,46,14,32,8,38,8,8,2012,2012,2,2,Low
C35211,CITY3,1,0,0,Monday,69,WelcomeEmail,yes,NotApplicable,12,6,6,2,10,12,12,2013,2013,31,31,Medium
C35215,CITY2,0,0,0,Tuesday,31,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2010,2010,7,7,Low
C35218,CITY4,1,0,0,Tuesday,46,WelcomeEmail,yes,NotApplicable,11,3,8,0,11,11,11,2017,2017,28,28,Low
C35229,CITY4,1,0,1,Wednesday,3174,WelcomeEmail,yes,NotApplicable,11,4,7,0,11,3,3,2012,2012,5,5,Low
C35230,CITY2,0,0,0,Monday,143,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,10,10,2011,2011,26,26,Low
C35238,CITY2,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,31,2,29,1,30,10,10,2013,2013,1,1,Low
C35240,CITY2,0,0,0,Friday,1005,WelcomeEmail,yes,NotApplicable,46,6,40,0,46,9,9,2009,2009,9,9,Low
C35244,CITY4,0,0,0,Thursday,58,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2017,2017,12,12,Low
C35246,CITY2,0,0,0,Monday,10,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2010,2010,12,12,Low
C35252,CITY2,1,1,0,Wednesday,10729,WelcomeEmail,yes,NotApplicable,56,16,40,8,48,7,7,2014,2014,7,7,Low
C35254,CITY3,1,0,0,Tuesday,94,WelcomeEmail,yes,NotApplicable,38,3,35,1,37,9,9,2017,2017,2,2,Medium
C35255,CITY4,0,0,0,Tuesday,45,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2014,2014,26,26,Low
C35258,CITY4,1,0,0,Monday,234,WelcomeEmail,yes,NotApplicable,36,1,35,0,36,10,10,2013,2013,4,4,Low
C35266,CITY1,1,0,0,Tuesday,40,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,23,23,Medium
C35267,CITY2,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,35,19,16,2,33,9,9,2013,2013,12,12,Low
C35281,CITY2,0,0,0,Tuesday,1245,WelcomeEmail,yes,NotApplicable,6,1,5,0,6,9,9,2014,2014,12,12,Low
C35287,CITY4,1,0,0,Monday,61,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,7,7,Low
C35292,CITY3,0,0,0,Wednesday,101,WelcomeEmail,yes,NotApplicable,43,3,40,1,42,5,5,2013,2013,15,15,Medium
C35298,CITY3,1,0,0,Wednesday,92,WelcomeEmail,yes,NotApplicable,35,9,26,5,30,5,5,2013,2013,31,31,Medium
C35302,CITY3,1,0,0,Monday,86,WelcomeEmail,yes,NotApplicable,40,4,36,1,39,8,8,2013,2013,9,9,Medium
C35303,CITY4,1,1,0,Thursday,79,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,5,5,Low
C35309,CITY4,1,1,0,Monday,9978,WelcomeEmail,yes,NotApplicable,67,17,50,6,61,4,4,2011,2011,22,22,Low
C35327,CITY3,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,37,24,13,4,33,8,8,2013,2013,18,18,Medium
C35341,CITY4,0,0,0,Monday,122,WelcomeEmail,yes,NotApplicable,42,20,22,2,40,5,5,2011,2011,16,16,Low
C35346,CITY4,1,0,0,Friday,358,WelcomeEmail,yes,NotApplicable,47,20,27,3,44,2,2,2013,2013,13,13,Low
C35347,CITY3,1,0,1,Monday,746,WelcomeEmail,yes,NotApplicable,34,0,34,0,34,11,11,2017,2017,13,13,Medium
C35348,CITY3,1,0,0,Saturday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,20,20,Medium
C35357,CITY4,0,0,0,Tuesday,869,WelcomeEmail,yes,NotApplicable,51,0,51,0,51,11,11,2011,2011,18,18,Low
C35358,CITY4,0,0,0,Thursday,207,WelcomeEmail,yes,NotApplicable,33,28,5,0,33,7,7,2012,2012,25,25,Low
C35359,CITY4,1,1,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,9,9,Low
C35366,CITY3,1,0,0,Friday,32,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2013,2013,20,20,Medium
C35369,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2013,2013,28,28,Low
C35371,CITY2,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,11,11,Low
C35380,CITY2,0,0,0,Friday,46,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2011,2011,15,15,Low
C35386,CITY4,1,1,0,Friday,46,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,5,5,Low
C35388,CITY4,0,0,0,Tuesday,334,WelcomeEmail,yes,NotApplicable,45,8,37,3,42,11,11,2011,2011,14,14,Low
C35398,CITY1,1,0,0,Saturday,324,WelcomeEmail,yes,NotApplicable,23,20,3,11,12,11,11,2013,2013,20,20,Medium
C35399,CITY4,0,0,0,Friday,329,WelcomeEmail,yes,NotApplicable,46,1,45,0,46,12,12,2010,2010,20,20,Low
C35402,CITY3,1,0,1,Tuesday,40,WelcomeEmail,yes,NotApplicable,36,1,35,0,36,10,10,2013,2013,9,9,Medium
C35407,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,3,3,Low
C35409,CITY4,0,0,0,Wednesday,65,WelcomeEmail,yes,NotApplicable,16,0,16,0,16,7,7,2011,2011,19,19,Low
C35414,CITY2,0,0,0,Wednesday,1688,WelcomeEmail,yes,NotApplicable,30,27,3,7,23,2,2,2014,2014,5,5,Low
C35415,CITY3,1,0,0,Friday,32,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2017,2017,1,1,Medium
C35418,CITY2,0,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,2,2,0,1,1,11,11,2017,2017,22,22,Low
C35421,CITY3,1,0,0,Tuesday,81,WelcomeEmail,yes,NotApplicable,52,1,51,1,51,8,8,2017,2017,4,4,Medium
C35424,CITY2,1,1,0,Thursday,63,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,2,2,Low
C35425,CITY3,1,0,0,Monday,53,WelcomeEmail,yes,NotApplicable,42,4,38,2,40,9,9,2013,2013,24,24,Medium
C35427,CITY3,1,0,0,Thursday,113,WelcomeEmail,yes,NotApplicable,27,6,21,4,23,11,11,2013,2013,29,29,Low
C35428,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,12,12,Low
C35432,CITY3,1,0,0,Monday,184,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2013,2013,4,4,Medium
C35437,CITY2,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,5,5,Low
C35446,CITY3,0,0,0,Monday,128,WelcomeEmail,yes,NotApplicable,44,35,9,7,37,9,9,2012,2012,30,30,Medium
C35457,CITY4,1,0,0,Thursday,777,WelcomeEmail,yes,NotApplicable,47,3,44,0,47,7,7,2017,2017,27,27,Low
C35464,CITY4,0,0,0,Monday,261,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,4,4,2013,2013,18,18,Low
C35469,CITY4,0,0,0,Wednesday,102,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,2,2,2012,2012,23,23,Low
C35476,CITY3,1,0,0,Monday,57,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,20,20,Medium
C35480,CITY3,1,0,0,Friday,97,WelcomeEmail,yes,NotApplicable,27,7,20,1,26,10,10,2013,2013,29,29,Medium
C35481,CITY1,1,0,0,Saturday,40,WelcomeEmail,yes,NotApplicable,29,14,15,1,28,11,11,2017,2017,28,28,Medium
C35488,CITY4,1,0,0,Monday,7391,WelcomeEmail,yes,NotApplicable,59,0,59,0,59,11,11,2010,2010,15,15,Low
C35490,CITY3,0,0,0,Thursday,48,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2016,2016,30,30,High
C35492,CITY4,0,0,0,Tuesday,53,WelcomeEmail,yes,NotApplicable,32,29,3,7,25,11,11,2011,2011,6,6,Low
C35493,CITY3,1,0,0,Friday,44,WelcomeEmail,yes,NotApplicable,35,0,35,0,35,11,11,2013,2013,4,4,Medium
C35498,CITY2,0,0,0,Friday,30,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2009,2009,27,27,Low
C35507,CITY3,1,0,0,Tuesday,72,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,23,23,Medium
C35521,CITY2,0,0,0,Monday,82,WelcomeEmail,yes,NotApplicable,33,15,18,1,32,5,5,2013,2013,19,19,Low
C35527,CITY2,0,0,0,Thursday,100,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2011,2011,27,27,Low
C35531,CITY3,1,1,0,Wednesday,268,WelcomeEmail,yes,NotApplicable,32,6,26,3,29,11,11,2013,2013,5,5,Low
C35546,CITY2,1,0,0,Monday,343,WelcomeEmail,yes,NotApplicable,29,11,18,2,27,11,11,2013,2013,10,10,Low
C35547,CITY4,1,0,0,Thursday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,10,10,Low
C35560,CITY1,1,0,0,Tuesday,70,WelcomeEmail,yes,NotApplicable,13,5,8,1,12,11,11,2013,2013,8,8,Medium
C35573,CITY1,1,0,0,Saturday,90,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,6,6,2013,2013,14,14,Medium
C35579,CITY4,1,1,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,13,13,Low
C35595,CITY4,1,0,0,Tuesday,54,WelcomeEmail,yes,NotApplicable,13,5,8,0,13,8,8,2017,2017,18,18,Low
C35596,CITY1,1,0,0,Saturday,129,WelcomeEmail,yes,NotApplicable,30,17,13,4,26,10,10,2013,2013,26,26,Medium
C35615,CITY2,1,0,0,Friday,85,WelcomeEmail,yes,NotApplicable,8,2,6,0,8,8,8,2013,2013,7,7,Low
C35617,CITY2,1,1,0,Wednesday,75,WelcomeEmail,yes,NotApplicable,10,8,2,1,9,12,12,2017,2017,11,11,Low
C35630,CITY3,1,0,0,Friday,36,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,8,8,Medium
C35633,CITY3,1,0,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,48,12,36,1,47,9,9,2013,2013,24,24,Medium
C35653,CITY1,1,1,0,Saturday,37,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,1,1,2014,2014,15,15,Low
C35655,CITY4,0,0,0,Wednesday,598,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,2,2,2013,2013,9,9,Low
C35661,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,6,6,Low
C35665,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2017,2017,19,19,Low
C35668,CITY3,1,0,0,Monday,31,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,28,28,Medium
C35672,CITY3,1,0,0,Thursday,77,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,4,4,2013,2013,11,11,Low
C35681,CITY3,1,0,0,Tuesday,74,WelcomeEmail,yes,NotApplicable,44,1,43,0,44,9,9,2013,2013,30,30,Medium
C35695,CITY3,1,0,0,Tuesday,64,WelcomeEmail,yes,NotApplicable,4,3,1,2,2,9,9,2013,2013,17,17,Medium
C35700,CITY4,0,0,0,Thursday,17,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,7,7,2011,2011,20,20,Low
C35702,CITY4,0,0,0,Monday,129,WelcomeEmail,yes,NotApplicable,45,0,45,0,45,8,8,2012,2012,28,28,Low
C35706,CITY2,1,0,0,Wednesday,128,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,1,1,Low
C35717,CITY3,1,0,0,Friday,40,WelcomeEmail,yes,NotApplicable,12,5,7,1,11,12,12,2013,2013,23,23,Medium
C35721,CITY2,1,0,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2013,2013,18,18,Low
C35726,CITY3,1,0,0,Monday,201,WelcomeEmail,yes,NotApplicable,30,27,3,4,26,10,10,2017,2017,16,16,Medium
C35729,CITY2,1,0,0,Monday,73,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2012,2012,15,15,Low
C35731,CITY2,1,1,0,Wednesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,18,18,Low
C35741,CITY3,1,0,0,Friday,27,WelcomeEmail,yes,NotApplicable,5,4,1,1,4,10,10,2013,2013,16,16,Medium
C35746,CITY3,1,0,0,Tuesday,36,WelcomeEmail,yes,NotApplicable,12,5,7,3,9,12,12,2013,2013,30,30,Medium
C35748,CITY2,0,0,0,Friday,451,WelcomeEmail,yes,NotApplicable,40,0,40,0,40,5,5,2011,2011,3,3,Low
C35753,CITY3,0,0,0,Wednesday,200,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2017,2017,8,8,Medium
C35764,CITY3,1,0,0,Thursday,35,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,20,20,Low
C35768,CITY4,0,0,0,Thursday,53,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2011,2011,12,12,Low
C35771,CITY1,0,0,0,Tuesday,46,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,8,8,2016,2016,29,29,Medium
C35773,CITY2,0,0,0,Tuesday,408,WelcomeEmail,yes,NotApplicable,39,21,18,0,39,5,5,2014,2014,4,4,Low
C35778,CITY3,1,0,0,Tuesday,50,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,5,5,2013,2013,26,26,Medium
C35782,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,14,14,Low
C35784,CITY2,0,0,0,Wednesday,31,WelcomeEmail,yes,NotApplicable,40,12,28,3,37,1,1,2013,2013,24,24,Low
C35786,CITY4,0,0,0,Friday,408,WelcomeEmail,yes,NotApplicable,44,10,34,2,42,9,9,2010,2010,14,14,Low
C35799,CITY2,0,0,0,Monday,84,WelcomeEmail,yes,NotApplicable,44,2,42,1,43,10,10,2016,2016,24,24,Low
C35802,CITY2,0,0,0,Tuesday,505,WelcomeEmail,yes,NotApplicable,18,0,18,0,18,1,1,2015,2015,9,9,Low
C35806,CITY4,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,9,9,Low
C35816,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2017,2017,25,25,Low
C35817,CITY1,1,1,0,Saturday,53,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,7,7,2013,2013,17,17,Low
C35820,CITY4,0,0,0,Tuesday,72,WelcomeEmail,yes,NotApplicable,45,13,32,5,40,4,4,2013,2013,10,10,Low
C35824,CITY1,0,0,1,Tuesday,4811,WelcomeEmail,yes,NotApplicable,60,26,34,12,48,1,1,2013,2013,7,7,Medium
C35840,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2017,2017,5,5,Low
C35843,CITY2,1,1,0,Monday,169,WelcomeEmail,yes,NotApplicable,24,17,7,7,17,12,12,2017,2017,23,23,Low
C35851,CITY4,0,0,0,Monday,49,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,3,3,2013,2013,3,3,Low
C35856,CITY2,0,0,0,Monday,52,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,11,11,2011,2011,13,13,Low
C35859,CITY2,0,0,0,Friday,86,WelcomeEmail,yes,NotApplicable,18,0,18,0,18,5,5,2010,2010,20,20,Low
C35875,CITY3,1,0,0,Monday,198,WelcomeEmail,yes,NotApplicable,21,6,15,2,19,12,12,2013,2013,21,21,Medium
C35878,CITY1,0,0,0,Thursday,90,WelcomeEmail,yes,NotApplicable,35,28,7,0,35,8,8,2012,2012,28,28,Medium
C35896,CITY4,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,38,9,29,1,37,9,9,2013,2013,17,17,Low
C35897,CITY3,0,0,0,Tuesday,110,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2012,2012,8,8,Medium
C35903,CITY4,1,0,0,Thursday,256,WelcomeEmail,yes,NotApplicable,26,12,14,1,25,12,12,2013,2013,2,2,Low
C35905,CITY4,0,0,0,Friday,49,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2015,2015,29,29,Low
C35906,CITY2,1,1,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,43,2,41,0,43,9,9,2013,2013,18,18,Low
C35909,CITY3,1,0,0,Wednesday,29,WelcomeEmail,yes,NotApplicable,37,1,36,1,36,10,10,2013,2013,23,23,Medium
C35910,CITY4,0,0,0,Wednesday,73,WelcomeEmail,yes,NotApplicable,17,0,17,0,17,9,9,2011,2011,30,30,Low
C35919,CITY4,0,0,0,Friday,93,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,3,3,2011,2011,16,16,Low
C35929,CITY4,0,0,0,Thursday,1853,WelcomeEmail,yes,NotApplicable,45,2,43,1,44,8,8,2011,2011,3,3,Low
C35935,CITY3,1,0,0,Friday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,18,18,Medium
C35938,CITY3,1,0,0,Tuesday,87,WelcomeEmail,yes,NotApplicable,8,1,7,1,7,10,10,2013,2013,18,18,Medium
C35940,CITY2,1,0,0,Monday,71,WelcomeEmail,yes,NotApplicable,44,3,41,1,43,4,4,2017,2017,30,30,Low
C35942,CITY3,1,0,0,Thursday,121,WelcomeEmail,yes,NotApplicable,34,15,19,4,30,11,11,2017,2017,7,7,Low
C35944,CITY4,1,0,0,Tuesday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2013,2013,12,12,Low
C35945,CITY3,1,0,0,Monday,37,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,12,12,2013,2013,4,4,Medium
C35946,CITY3,1,0,0,Saturday,214,WelcomeEmail,yes,NotApplicable,49,5,44,1,48,6,6,2013,2013,13,13,Medium
C35955,CITY2,1,0,0,Monday,41,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2017,2017,11,11,Low
C35966,CITY3,1,0,0,Wednesday,40,WelcomeEmail,yes,NotApplicable,34,7,27,2,32,10,10,2013,2013,13,13,Medium
C35970,CITY3,1,0,0,Friday,77,WelcomeEmail,yes,NotApplicable,50,2,48,0,50,4,4,2013,2013,29,29,Medium
C35971,CITY4,1,0,0,Wednesday,64,WelcomeEmail,yes,NotApplicable,41,4,37,3,38,9,9,2013,2013,17,17,Low
C35977,CITY4,0,0,0,Friday,1193,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,3,3,2011,2011,14,14,Low
C35979,CITY4,0,0,0,Friday,106,WelcomeEmail,yes,NotApplicable,6,1,5,0,6,7,7,2011,2011,31,31,Low
C35980,CITY3,1,0,0,Wednesday,53,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,10,10,2013,2013,15,15,Medium
C35983,CITY2,0,0,0,Wednesday,51,WelcomeEmail,yes,NotApplicable,0,0,0,0,0,9,9,2012,2012,18,18,Low
C35987,CITY2,0,0,0,Monday,424,WelcomeEmail,yes,NotApplicable,47,0,47,0,47,8,8,2008,2008,5,5,Low
